-4245.196,7764.778,BL6,0.0063976
-4245.196,7580.962,BL12,0.0068722
-4245.196,7397.146,BL21,0.007389
-4245.196,7213.33,BL29,0.0077728
-4245.196,7029.514,BL39,0.0080817
-4245.196,6845.698,BL47,0.0083557
-4245.196,6661.882,BL57,0.0087103
-4245.196,6478.066,BL64,0.0089966
-4245.196,6294.25,BL74,0.0091201
-4245.196,6110.434,BL82,0.0092873
-4245.196,5926.618,BL92,0.0096145
-4245.196,5742.802,BL100,0.009814
-4245.196,5558.986,BL110,0.0098991
-4245.196,5375.17,BL118,0.0100885
-4245.196,5191.354,BL127,0.0103206
-4245.196,5007.538,BL135,0.0104732
-4245.196,4823.722,BL145,0.0104951
-4245.196,4639.906,BL153,0.0106084
-4245.196,4456.09,BL163,0.0108012
-4245.196,4272.274,BL171,0.0109279
-4245.196,4088.458,BL181,0.0109306
-4245.196,3904.642,BL188,0.0109995
-4245.196,3720.826,BL196,0.0111883
-4245.196,3537.01,BL204,0.0112106
-4245.196,3353.194,BL214,0.0110367
-4245.196,3169.378,BL222,0.0111179
-4245.196,2985.562,BL231,0.0112609
-4245.196,2801.746,BL240,0.0112702
-4245.196,2617.93,BL248,0.0111023
-4245.196,2434.114,BL257,0.0110908
-4245.196,2250.298,BL266,0.0112084
-4245.196,2066.482,BL275,0.0111929
-4245.196,1882.666,BL284,0.011028
-4245.196,1698.85,BL293,0.0109916
-4245.196,1515.034,BL302,0.0111132
-4245.196,1331.218,BL310,0.011065
-4245.196,1147.402,BL319,0.0109134
-4245.196,963.586,BL328,0.010933
-4245.196,779.77,BL337,0.0110458
-4245.196,595.954,BL346,0.0110305
-4245.196,412.138,BL355,0.0108566
-4245.196,228.322,BL364,0.0108385
-4245.196,44.506,BL371,0.0108858
-4245.196,-139.31,BL378,0.0107779
-4245.196,-323.126,BL384,0.0105128
-4245.196,-506.942,BL392,0.0103354
-4245.196,-690.758,BL399,0.0101816
-4245.196,-874.574,BL408,0.009902
-4245.196,-1058.39,BL415,0.0094971
-4245.196,-1242.206,BL421,0.0092037
-4245.196,-1426.022,BL428,0.0089787
-4245.196,-1609.838,BL436,0.0086213
-4245.196,-1793.654,BL444,0.0081261
-4245.196,-1977.47,BL452,0.0077514
-4245.196,-2161.286,BL459,0.0072197
-4061.38,7948.594,BT1,0.0059029
-4061.38,7764.778,BT6,0.0066172
-4061.38,7580.962,BT12,0.0071504
-4061.38,7397.146,BT21,0.0075834
-4061.38,7213.33,BT29,0.0079335
-4061.38,7029.514,BT39,0.0083707
-4061.38,6845.698,BT47,0.0087264
-4061.38,6661.882,BT57,0.0089434
-4061.38,6478.066,BT64,0.0091723
-4061.38,6294.25,BT74,0.0094965
-4061.38,6110.434,BT82,0.0097326
-4061.38,5926.618,BT92,0.0099076
-4061.38,5742.802,BT100,0.0100877
-4061.38,5558.986,BT110,0.0103604
-4061.38,5375.17,BT118,0.0105631
-4061.38,5191.354,BT127,0.0106968
-4061.38,5007.538,BT135,0.0108423
-4061.38,4823.722,BT145,0.0110494
-4061.38,4639.906,BT153,0.0111756
-4061.38,4456.09,BT163,0.0112506
-4061.38,4272.274,BT171,0.0113385
-4061.38,4088.458,BT181,0.0114969
-4061.38,3904.642,BT188,0.0115743
-4061.38,3720.826,BT196,0.0115824
-4061.38,3537.01,BT204,0.0115882
-4061.38,3353.194,BT214,0.0115596
-4061.38,3169.378,BT222,0.0116479
-4061.38,2985.562,BT231,0.0116192
-4061.38,2801.746,BT240,0.0116158
-4061.38,2617.93,BT248,0.011662
-4061.38,2434.114,BT257,0.0116093
-4061.38,2250.298,BT266,0.011508
-4061.38,2066.482,BT275,0.0114844
-4061.38,1882.666,BT284,0.0115526
-4061.38,1698.85,BT293,0.0115335
-4061.38,1515.034,BT302,0.0114555
-4061.38,1331.218,BT310,0.0114349
-4061.38,1147.402,BT319,0.0114678
-4061.38,963.586,BT328,0.0114619
